experiment_name,experiment_label,model_name,model_slug,gold_row_index,article_id,id_phrase,article_title,phrase,gold_temporal_expression,gold_interval,predicted_interval_bucket,predicted_intervals_for_same_gold_span,row_status,counted_as_correct
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,216,0b282573f5c63c943021c10ca39a1ed21acfb429,11381,A data-driven assessment of early travel restrictions related to the spreading of the novel COVID-19 within mainland China,"As a consequence, we start the simulations on Jan. 12th, 2019 and Jan. 1st, 2020, so that in both years the period between the first reported cases and the celebration of the Spring Festival is the same.","Jan. 1st, 2020",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,217,0f8261c63cdeeb5c2bf9294eba2954e1ca71b244,14971,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"The median and interquatile range (blue) of estimates of COVID-19 cases are presented with reported cases (red) by date of illness onset as of February 13, 2020.","as of February 13, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,218,300ff0def92740f7e1142036f9e6ae30845e13d2,64727,COVID-19 Outbreak in Oman: Model-Driven Impact Analysis and Challenges,"According to Lippi and Plebani, Coronavirus disease 2019 (COVID-19), which originated in the city of Wuhan China on December 01, 2019, is a respirational and zoonotic disease, caused by a virus of the coronaviridae family [2] .","on December 01, 2019",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,219,229fae391499a24af01bc6b50204afe09c050f8c,41965,Human Mobility Restrictions and the Spread of the Novel Coronavirus (2019-nCoV) in China †,"As of February 29, 2020, 80 cities in 22 provinces issued different 7 Source: http://2019nCoV.chinacdc.cn/2019-nCoV/ 8","As of February 29, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,220,c7a72eb71c52e09958599184d24d54f833540723,248472,Modeling of COVID-19 Pandemic and Scenarios for Containment *,"First, based on the genomic studies on the phylogeny of SARS-CoV-2, two genetic mutations of the virus has happened in Iran (The Nextstrain team, 2020) 2 , first between January 10 th and January 27 th , and the second between January 24 th and January 30 th .",between January 24 th and January 30 th,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,221,82ac6362753348f6bd9a46989aaa636f0911d93a,165790,Running head: Indoor transmission of SARS-Cov-2 Indoor transmission of SARS-CoV-2,"Since 20 January 2020, the local health authorities of cities outside Hubei have reported online the details of most identified cases of infections.",Since 20 January 2020,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,222,3298d34e643c7a157f4226fde679f71194e417b5,68263,,"The logistic growth provides a better quality of fit after Feb 1 st in general, as we can see from the lower right panel in the figure for each province (see supplementary material).",after Feb 1 st,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,223,1b2079db92924c2ee758d437394789b4822d0327,538338,Temporal Trends of In-Hospital Mortality in Patients Treated with Intra-Aortic Balloon Pumping: A Nationwide Population Study in Taiwan,"IABP use in Taiwan has been increasing annually since 1998, but the in-hospital mortality rate per IABP has been decreasing annually since 1999, except for a spike because of the severe acute respiratory syndrome (SARS) in 2003 (Fig 1) .",since 1999,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,224,021144f6c1945b9bff9ea9e4b04b24dcf53330b4,339715,Identification and Comparison of Receptor Binding Characteristics of the Spike Protein of Two Porcine Epidemic Diarrhea Virus Strains,"Prior to 2010, PEDV infection was relatively mild, with sporadic PED outbreaks; however, since late 2010, PED outbreaks have occurred in many countries in Asia and North America [13, 38] .",since late 2010,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,225,10138816c67a562b55bc9c2b882b62c81fc4b062,15727,Epidemic analysis of COVID-19 in China by dynamical modeling,"A novel coronavirus, formerly called 2019-nCoV, or SARS-CoV-2 by ICTV (severe acute respiratory syndrome coronavirus 2, by the International Committee on Taxonomy of Viruses) caused an outbreak of atypical pneumonia, now officially called COVID-19 by WHO (coronavirus disease 2019, by World Health Organization) first in Wuhan, Hubei province in Dec., 2019 and then rapidly spread out in the whole China 1 .","in Dec., 2019",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,226,d069dfb7f0aefcdc2c890a1bbe773ebd26b01a55,258629,Utilize State Transition Matrix Model to Predict the Novel Corona Virus Infection Peak and Patient Distribution,"Medical observation, discharge, infected, non-Severe, infected and severe, cure and death data and corresponding information released by the National Health Commission of the People's Republic of China from Jan 25, 2019, to Feb 28, 2020 were analyzed.","from Jan 25, 2019, to Feb 28, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,227,115fad0dccbe00455572ee7f336b6c5b139ef4d3,19300,Accurate Identification of SARS-CoV-2 from Viral Genome Sequences using Deep Learning,"As of March 6 th of 2020, the new SARS-CoV-2 has 98,192 confirmed cases 20 across 88 countries, with 17,481 cases outside of China [7] .",As of March 6 th of 2020,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,228,1e48223ccda9ec1fa91dc5f2348e40c217c513e7,34600,Loss of smell and taste in combination with other symptoms is a strong predictor of COVID-19 infection,"The COVID RADAR Symptom Tracker app developed by Zoe Global Limited and King's College London was launched in the UK on Tuesday the 24 th March 2020, and in less than a week has reached 1,573,103 subscribers.",on Tuesday the 24 th March 2020,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,229,08660499ee722a74043f8417faee3e1eeb9d0f5f,7708,International travelers and genomics uncover a 'hidden' Zika outbreak,"Despite these findings, however, beyond a few cases, no Zika outbreaks were reported in these 18 regions in 2017, perhaps due to existing herd immunity (Netto et al., 2017; Zambrana et al., 2018) .",in 2017,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,230,4a9b8339e4848f1167074f91a27411a2d8c46609,95117,Quantifying the effect of quarantine control in Covid-19 infectious spread using machine learning,"As of April 2 2020, the United States has the highest number of infected cases (∼ 227k) globally.",As of April 2 2020,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,231,f46a061cb0974a1f778e65aa643ff6a7e1de2bc5,304110,COVID-19 outbreak response: a first assessment of mobility changes in Italy following national lockdown,"We average different mobility and proximity metrics during the pre-outbreak period (between January 18 and February 21, 2020) and observe their weekly and daily evolution as the intervention policies are enforced.","between January 18 and February 21, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,232,0537863d6c059cc9cf5ec8dd0beb27dec5d9d801,5615,Inclusive Costs of NPI Measures for COVID-19 Pandemic: Three Approaches,Working in June increases chances to catch the disease for non-immune individuals by approximately 20% with additional daily risk of around 0.007%.,in June,closed,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,233,108ebac20ee26fd05a2ba7ad43523957c34d871e,455940,How Change of Public Transportation Usage Reveals Fear of the SARS Virus in a City,"Contacts of known patients, both suspected and probable cases, were strictly put into quarantined at home for 10 days since 28 Mar 2003.",since 28 Mar 2003,right_open,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,234,50a217a2dacfe1364383ec8c681f64f2fd76dbe7,105251,Demographic science aids in understanding the spread and fatality rates of COVID-19,The United Kingdom is as of March 13 2020 is standing out as one of the few European countries to take not stringent actions such as closing schools or stopping large public events.,as of March 13 2020,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,235,d282b79ca6f7cafe79c135b5d21101eb54312651,263425,Understanding Epidemic Data and Statistics: A case study of COVID-19,"The overall stats since March 6th states that there are 101104 confirmed, 3454 deaths and 55826 recovered cases, overall.",since March 6th,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,236,f7670779a419e53a1ac3fa2ae2471473f50ec42e,311641,"Short-term forecasts and long-term mitigation evaluations for the COVID-19 epidemic in Hubei Province, China","(Zhu et al., 2020) , the number of people that traveled between the cities in Hubei Province from January 1 st to January 29 th , 2020 is obtained.","from January 1 st to January 29 th , 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,237,5c31897d01f3edc7f58a0f03fceec2373fcfdc3d,121993,,"1 , with a drastic reduction of the growth of the number of cases by February 22, 2020 with respect to the status quo epidemic curve.","by February 22, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,238,fd847a97e6fce134345b25ae9240c4ebb680cca5,319731,Clinical Characteristics on 25 Discharged Patients with COVID-19 Virus Returning,All these 25 patients with COVID-19 infection were once hospitalized from Jan 23 th 2020 to Feb 21 th 2020.,from Jan 23 th 2020 to Feb 21 th 2020,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,239,02fe68e2ba45e7f0c6f746d4b3db36f8f99ae4f5,348893,Correspondence to: Communicable disease control in China: From Mao to now,The impact of these two initiatives is evident in the rise in the number of notifiable disease reports since 2003 (39),since 2003,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,240,2fe6b550f737baa47a5f2c8ab64cc3d9271c308a,62996,Evaluation of the potential incidence of COVID-19 and effectiveness of contention measures in Spain: a data-driven approach,"As of February 29th, 2020, there are 85,403 cases worldwide, of which 79,394 correspond to China [1] .","As of February 29th, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,241,4aa612e5029df4c2a1db5a3655144affc80731be,95363,Understanding the CoVID-19 pandemic Curve through statistical approach,"The confirmed and recovered cases data are compiled from the daily situation reports downloaded from WHO organization for the period of 22nd January to 24th March, 2020 23 .",for the period of 22nd January to 24th March,closed_duration,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,242,a44334e676e43c1889d282b0f0a8365f0f1e0c52,210267,Early dynamics of transmission and control of COVID-19: a mathematical modelling study,"Combining a mathematical model of SARS-CoV-2 transmission with four datasets from within and outside Wuhan, we estimated how transmission in Wuhan varied between December and February 2020.",between December and February 2020,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,243,422787d1a8391db8a23e809e861e477df0753c99,86250,"Assessing the potential impact of COVID-19 in Brazil: Mobility, Morbidity and the burden on the Health Care System","Other pathogens such as Influenza A H1N1, in 2009, and various strains of the dengue virus, are known to have been introduced in the country through these hubs [7] .",in 2009,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,244,3579a2b0053bef55f93716e444173727a6c94c6d,71615,Aberrant pathogenic GM-CSF + T cells and inflammatory CD14 + CD16 + monocytes 1 in severe pulmonary syndrome patients of a new coronavirus 2 3,"Up to 9th of February 2020, at least 37, 251 cases have been reported 25 with 812 fatal cases according to the report from China CDC.",Up to 9th of February 2020,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,245,1d2e66528cfb3f754157404a225d551f6cdab1ae,33398,Epidemiology of seasonal coronaviruses: Establishing the context for COVID-19 emergence,"Other trends observed within our study population are consistent with the Scottish national level, such as peak levels of CoV-229E detection in 2010 coinciding with low levels of CoV-NL63 and CoV-OC43 [27] .",in 2010,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,246,e08fd10fdca108b6e467c4fa33773ae4a7e52b71,279062,Epidemiological Trends of Coronavirus Disease 2019 in China,"In Hubei, more cases were identified between February 7, 2020 and February 20, 2020.","between February 7, 2020 and February 20, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,247,379d7eb6a7394d8b20aacdafc2167fbe881b7c2a,74077,Modelling the epidemiological trend and behavior of COVID-19 in Italy Corresponding authors,"Of these, Italy is grappling with the worst outbreak, with over 35,713 confirmed cases and around 3000 deaths by March 18, 2020 [1]","by March 18, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,248,281ed09feadb379021bb0d63faa25b484ca482f1,645736,,"For example, at follow-up 7-8 years after September 11, 2001 with the police officers who experienced the events, James found that 41.0 % had at least 2 life-threatening stressors since the terror attack [5] .","after September 11, 2001",right_open,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,249,229fae391499a24af01bc6b50204afe09c050f8c,41967,Human Mobility Restrictions and the Spread of the Novel Coronavirus (2019-nCoV) in China †,"for the most part, the result of a change in diagnosis classification for which 13,332 clinically (rather than laboratory) confirmed cases were all reported as new cases on February 12, 2020, even though they might have been clinically diagnosed in the preceding weeks.","on February 12, 2020",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,250,36a5f6d55d7c5f67d4344e36da0a72856ad3dda0,73020,"Title: The Novel Coronavirus, 2019-nCoV, is Highly Contagious and More Infectious Than Initially Estimated","This suggests that human infections in early December may be due to spillovers from the animal reservoir or limited chains of transmission (10, 11) .",in early December,closed,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,251,0b460e73926eb107001c95c0dfeae2362b4251b0,11526,Precautions are Needed for COVID-19 Patients with Coinfection of Common Respiratory Pathogens,"As of February 16, 2020, there were 60 cases of confirmed SARS-CoV-2 infection in Qingdao, however, we only analysed 30 non-severe cases whose complete aetiological and clinical information was available.","As of February 16, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,252,99a46ba28f5811c112876ec77f570d6c10778db6,188409,"WeChat, a Chinese social media, may early detect the SARS-CoV-2 outbreak in 2019","During the period from Nov 17, 2019 to Dec 30, 2019 (44 days), WeChat Index spiked or increased for the keywords Feidian, SARS, coronavirus, novel coronavirus, shortness of breath, dyspnea, and diarrhea (Table 1) .","from Nov 17, 2019 to Dec 30, 2019",closed_duration,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,253,08826d0596a01a2a482eb6d80edb0e87cddc304e,7934,Predicting clinical needs derived from the COVID-19 pandemic: the case of Spain Version 1.0 -27th March 2020 Predicting clinical needs derived from the COVID-19 pandemic: the case of Spain,"Using data from 25/03/2020 and 26/03/2020 as out-of-sample period, we calculated RMSE, MSE, MAPE, and SMAPE as indicators of predictive capacity.",from 25/03/2020 and 26/03/2020,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,254,0d0bb3af5f5665e4b529c7307b56ea40202ebc5d,12547,Growth rate and acceleration analysis of the COVID-19 pandemic reveals the effect of public health measures in real time,"On March 10 th 2020 Italy implemented a strict quarantine, and five days later the country reached its maximum acceleration and started to move towards an inflection of the exponential growth.",On March 10 th 2020,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,255,4cac59a3723dd505a622cc58ec53b3574c88d795,98852,"The first report of the prevalence of COVID-19 in Chronic myelogenous leukemia patients in the core epidemic area of China: multicentre, cross-sectional survey","The primary outcome was prevalence of COVID-19 in CML patients, as of Feb 21, 2020.","as of Feb 21, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,256,0f52f6ec3e15cc1cc45803c3cb81618d5ee82b7a,447180,Coherence of Influenza Surveillance Data across Different Sources and Age Groups,The main limitation of the approach we used to study influenza epidemics is that we need to be cautious when interpreting distinctions because it is hard to determine whether it was the epidemic activities among school children that drove the pandemic after 2009 or whether the pandemic itself acted as a major destructive effect on school children in the following two years.,after 2009,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,257,2913d91f13fd59c698f68ba63008d8e0550c0607,56475,Spatially Explicit Modeling of 2019-nCoV Epidemic Trend Based on Mobile Phone Data in Mainland China,"Second, many Wuhan residents moved to other cities due to the Spring Festival and this mobility was closed after the quarantine on January 23.",on January 23,closed,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,258,10525ac89e46be4cb9cb9fd1131d28411a902047,16416,Using Digital Surveillance Tools for Near Real-Time Mapping of the Risk of International Infectious Disease Spread: Ebola as a Case Study,The dates in the feeds ranged from March 2014 to October 2016.,from March 2014 to October 2016,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,259,03813d8657ba43ea382788caec2d14257b26d8fd,3381,Predict the next moves of COVID-19: reveal the temperate and tropical countries scenario,"After the exact one-month laps of the first incidence of COVID-19 the deadly virus in Wuhan, China; the first reported case in for both Italy and Spain was on January 31, 2020.","on January 31, 2020",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,260,10dd2aeb61d54b45337a96f3c6243b72d6764732,458393,Using HIV Networks to Inform Real Time Prevention Interventions,"Among 339 clustered participants, 157 were identified after 2004 and had TNS determined using only the information available at the time of study enrollment.",after 2004,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,261,c2a84d150958eb9c206a388660a12e4f5fa6fa1c,244613,The Prediction for Development of COVID-19 in Global Major Epidemic Areas Through Empirical Trends in China by Utilizing State Transition Matrix Model,"Primarily, the arrival of the IFP of new cases and epidemic trends in Hubei were deduced and testified in the validation set, whose data were extracted from HCHP (Feb 9, 2020 to Mar 5, 2020 ).","Feb 9, 2020 to Mar 5, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,262,982689f92bf67e90a43fc142c605da9a5045f756,186682,Estimation of instant case fatality rate of COVID-19 in Wuhan and Hubei based on daily case notification data,"The instant fatality rate of COVID-19 in Wuhan City was less than 10% (3.4-9.9%) from Jan 1 to Jan 13, 2020, and gradually increased to 14.2%-19.5% in mid to late January.","from Jan 1 to Jan 13, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,263,e08fd10fdca108b6e467c4fa33773ae4a7e52b71,279078,Epidemiological Trends of Coronavirus Disease 2019 in China,"Figure 2B shows the daily change in the number of new confirmed cases since January 23, 2020.","since January 23, 2020",right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,264,9fdbb6608e30de7dd0e3eff4232cdd50e892dd8e,206863,Estimating unobserved SARS-CoV-2 infections in the United States,"By March 12, we estimated ρ local to be 0.77",By March 12,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,265,114ed64f52f503d9d2e2ba1fd1ee62b0a168cd84,19074,Acute Myocardial Injury of Patients with Coronavirus Disease 2019,"As of March 02, 2020, there were over 87137 confirmed cases worldwide, with 2977 deaths.","As of March 02, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,266,22050361f4804b78eff485fb99a7dfa42a0438ec,41114,What does simple power law kinetics tell about our response to coronavirus pandemic?,"Day 0 of a country is 20 days prior to April 1, 2020, it will be considered in the time windows of 0-14 days and 14-28 days but not considered in 28-42 days, 42-56 days, etc.","prior to April 1, 2020",left_open,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,267,f47af9fe364fd9bac5e061142208d801667c5aca,304295,How to differentiate COVID-19 pneumonia from heart failure with computed tomography at initial medical contact during epidemic period Running title: CT imaging for COVID-19 and heart failure,"We included consecutive patients with diagnosis of COVID-19 pneumonia or heart failure who had CT imaging at the initial medical contact at the Second Xiangya Hospital of Central South University from Dec. 1 to Feb. 28, 2020.","from Dec. 1 to Feb. 28, 2020",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,268,06acb8da0009104a2af509334abe3c26b1da66a1,6858,Coast-to-coast spread of SARS-CoV-2 in the United States revealed by genomic epidemiology,"We used data from January to March, 2019, to estimate relative differences in daily air passenger volumes from the selected origins to the airport destinations.","from January to March, 2019",closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,269,d2609c4d8837558f4b8f32170422ce1cd12425a6,263042,Assessing the Tendency of 2019-nCoV (COVID-19) Outbreak in China,"(2) Starting from the first case was officially reported since December 8, 2019;","since December 8, 2019",right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,270,018fb5e62fbbcae07d57d94d29ac630dcc4dccf9,1392,TITLE: The early scientific literature response to the novel Coronavirus outbreak: who published what? CORRESPONDING AUTHOR,"yet we performed the search using the term ""nCoV"" since we presumed that no paper published between 11 February 2020 and 13 February 2020 would have used the term ""SARS-COV-2"".",between 11 February 2020 and 13 February 2020,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,271,3f401643493c879fb1660830d890a694206d6a1b,82820,Cryptic transmission of SARS-CoV-2 in Washington State,We analyzed the sequences of 346 SARS-CoV-2 viruses from the Washington State outbreak collected between 20 February and 15 March 2020.,between 20 February and 15 March 2020,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,272,4a9b8339e4848f1167074f91a27411a2d8c46609,95185,Quantifying the effect of quarantine control in Covid-19 infectious spread using machine learning,"In Italy, as of March 20 th , I(t) is appearing to be linear (Figure 4a) , which is consistent with lower rates of infections being actually reported (Horowitz & Kirkpatrick 2020) and can be taken as a precursor to stagnation.",as of March 20 th,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,273,1c02f14de3ae4c5e26600b073ec6396caefb3830,32055,Outbound traffic from Wuhan and COVID-19 incidence Temporal relationship between outbound traffic from Wuhan and the 2019 coronavirus disease (COVID-19) incidence in China,"By January 23, 71% of people who traveled out of Wuhan went to other cities in Hubei province and 29% migrated to other provinces.",By January 23,left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,274,3becfc2b54e64064a86e184ec56dcc0397ea8395,79054,Dynamic Estimation of Epidemiological Parameters of COVID-19 Outbreak and Effects of Interventions on Its Spread,"In particular, we estimated that the true cumulative numbers of infections in Wuhan by January 23, 2020 (date of Wuhan lockdown) and March 5, 2020 were 11,239 [95% CI 10, 541] and 124,506 [95% CI 96,703-155,317], respectively.","by January 23, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,275,4c84d1153daa335f5ff6d61db665024b32ac8195,98475,Clinical Characteristics of SARS-CoV-2 Pneumonia Compared to Controls in Chinese Han Population,"According to World Health Organization interim guidance on January 12, 2020, SARS-CoV-2 infection is classified as asymptomatic case, mild and severe cases of pneumonia, and critical cases of pneumonia (ARDS, sepsis, septic shock).","on January 12, 2020",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,276,3da1a03cb675f463b0d8e30744aa33512241dd29,81693,SEIR Transmission dynamics model of 2019 nCoV coronavirus with considering the weak infectious ability and changes in latency duration,"On Jan 31, 2020, Wu et al [6] , scholars from Hong Kong, China, predicted that the number of infections in Wuhan on Jan 25 exceeded 75815, which also obviously overestimated the spread of the epidemic.",on Jan 25,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,277,26f55674badfa21611298e1271eaa2cafdf0ce22,47651,Therapeutic Management of COVID-19 Patients: A systematic review Corresponding Author,"On March 30, 2020, has issued an emergency use authorization for chloroquine and hydroxychloroquine to treat patients hospitalized with .","On March 30, 2020",closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,278,0a54bc995e2c2b9bd0eff65aa7c00815fc16008d,10669,Capacities and predicted demands of Brazil's health system in view of the novel coronavirus disease outbreak,"Like the pandemic influenza in 1918, COVID-19 is associated with respiratory spread, an undetermined percentage of infected people with presymptomatic or asymptomatic cases transmitting infection to others, and a high fatality rate.","in 1918, COVID-19",closed,__MISSING__,,missing_span,0
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,279,c747c5b5cdebe39ac26640ddfb010724d938d649,248260,A data-driven tool for tracking and predicting the course of COVID-19 1 epidemic as it evolves 2 3 4,"for 15 days, from February 4 to February 18, which yields an EIC on 18 February of 425 54,747.",from February 4 to February 18,closed_duration,closed_duration,closed_duration,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,280,11edcc84add7b4bfe1f7cc84068a06ff9b7398b2,19983,Strongly heterogeneous transmission of COVID-19 in mainland China: local and regional variation Summary Background,"In 2019, 2.99 billion of people traveled by bus, train, and plane during 40 days around Chinese New Year [8] .",In 2019,closed,closed,closed,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,281,b8ae8c2ca9c83bbd208bb3d587d468f1aec0283d,233972,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Since late February, major cities across China have gradually eased their restriction levels and partially resumed public transportation 15 .",Since late February,right_open,right_open,right_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,282,aac94361fff1512d252a8e580f8bb56bad25c8cb,218721,Climate effect on COVID-19 spread rate: an online surveillance tool,"Data of confirmed COVID-19 cases was derived from the Coronavirus COVID-19 Global Cases by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University (JHU) 18 up to March 19, 2020 .","up to March 19, 2020",left_open,left_open,left_open,correct,1
multi_pass,Multi-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,283,317943dec06b88c1c62ef0ecd832f0d644b1d417,67404,"Evaluating new evidence in the early dynamics of the novel coronavirus COVID-19 outbreak in Wuhan, China with real time domestic traffic and potential asymptomatic transmissions","These time lags produced similar results on the case confirmation rate on Feb. 10, 2020 (Table 2) .","on Feb. 10, 2020",closed,closed,closed,correct,1
