experiment_name,experiment_label,model_name,model_slug,gold_row_index,article_id,id_phrase,article_title,phrase,gold_temporal_expression,gold_interval,predicted_interval_bucket,predicted_intervals_for_same_gold_span,row_status,counted_as_correct
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,28,01880ef487dfed3681dd6d296a0a82417b8f38a0,335755,Molecular Sciences Impact of RNA Virus Evolution on Quasispecies Formation and Virulence,"Since September 2012 to August 2018, 2253 MERS-CoV cases including 840 deaths were reported in 27 countries worldwide [101] .",September 2012 to August 2018,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,30,0022796bb2112abd2e6423ba2d57751db06049fb,323732,Public Health Responses to and Challenges for the Control of Dengue Transmission in High-Income Countries: Four Case Studies,"A retrospective case-control study was performed for the period 01 January to 31 September 2004 and included all cases of dengueassociated mortality treated in Tan Tock Seng Hospital, Singapore [93] .",for the period 01 January to 31 September 2004,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,46,a11f079f3652b13e131525ee5b691525fac47382,207682,Maximum entropy method for estimating the reproduction number: An investigation for COVID-19 in China,"The first period (from January 9, 2020 to January","from January 9, 2020 to January",closed_duration,right_open,right_open,wrong_label,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,57,1f63075aa219ae29132b49a0c7277632b9b31ba8,569878,P1 Cerebral autoregulation testing in a porcine model of intravenously administrated E. coli induced fulminant sepsis,The median ages before and after 2009 were 63.9 and 64.8 years.,after 2009,right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,78,564f8823050b52b5f5c36638ac1ae07557963f36,114074,Characterisation of the faecal virome of captive and wild Tasmanian,"Listed as endangered, the Tasmanian devil is facing the threat of extinction due to a contagious 52 cancer, devil facial tumour disease (DFTD), that has caused drastic declines in wild devil 53 populations by 77% since its discovery in 1996 [3] .",in 1996,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,88,44c680c61bc9c00ce628b5a26b6fa6539a47ad92,88319,Risk assessment of progression to severe conditions for patients with COVID-19 pneumonia: a single-center retrospective study,"Since its first report in Wuhan, China, in December 2019, the SARS-CoV-2's outbreak has quickly became a global public health issue, with a total of 168,019 infected, 6,610 deaths and 148 countries affected as of Mar 16, 2020 (World Health Organization, WHO 1 ).",in December 2019,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,99,57a86b3acd182c955877afd4792719a4e9a0ac32,114861,Cross-sectional Study Affiliations,"Meanwhile, similar to the results of a previous study during H1N1 in 2009, higher depression was noted for those in non-spousal relationships with HCWs, i.e. in our sample these were parents and other next of kin.",in 2009,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,104,4c159330655513984fac5ab8e0c575512d33b514,96624,Freshwater monitoring by nanopore sequencing,Principal component analysis (PCA) (Figure 3a ; Extended Data Figure   4 ) revealed that the strongest differential abundances along the chronological axis of variation (PC3) derived from the higher abundance of Carnobacteriaceae in April (Figure 3b ).,in April,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,106,4bc43084ccdb8d3bb704ca577473169cd1a64f9c,96327,Risk estimation and prediction by modeling the transmission of the novel coronavirus (COVID-19) in mainland China excluding Hubei province,"By February 27th, the new virus has infected more than 78,900 people and killed at least 2791 in China","By February 27th,",left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,111,02c4e304d5e063e9bd66d293a8c1472a5865c173,347763,Citation: Identification of Diverse Bat Alphacoronaviruses and Betacoronaviruses in China Provides New Insights Into the Evolution and Origin of Coronavirus-Related Diseases,"Yang et al., 2015) , revealed that these ACE2-adaptable SARSr-CoVs were continuously circulating in R. affinis of Yunnan Province at least from 2012 to 2016.",from 2012 to 2016,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,125,447c606a4b4aeb4c066160c4243666695258c80f,87774,Global trends in air travel: implications for connectivity and resilience to infectious disease threats,"To quantify international population mobility, we analyzed worldwide airline ticket sales data from the International Air Transport Association (IATA) for the time period covering January 1, 2007 to December 31, 2016.","for the time period covering January 1, 2007 to December 31, 2016",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,133,925b9d04db0132612913108f5a119d9b5a5aa877,180181,Deep Learning-based Detection for COVID-19 from Chest CT using Weak Label,"To simulate the process of applying the proposed DeCoVNet for clinical computeraided diagnosis (i.e., prospective clinical trials), we used the 499 CT scans collected from Dec 13, 2019 to Jan 23, 2020 for training and used the rest 131 CT volumes collected from Jan 24, 2020 to Feb. 06, 6 .","from Jan 24, 2020 to Feb. 06",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,134,2fef425f6ba67b76292a3adbd2a1385c0114e1c7,63185,AUTOMATIC IDENTIFICATION OF SARS CORONAVIRUS USING COMPRESSION-COMPLEXITY MEASURES A PREPRINT,"SARS-CoV-2 is the latest strain of the coronavirus, first discovered in late 2019 in Wuhan, China, that is responsible for the ongoing pandemic of coronavirus disease 2019 .",in late 2019,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,143,a11f079f3652b13e131525ee5b691525fac47382,207722,Maximum entropy method for estimating the reproduction number: An investigation for COVID-19 in China,"Therefore, we apply this exponential function to predicting the reproduction numbers for the next seven periods (from March 5, 2020 to June 10, 2020).","March 5, 2020 to June 10, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,170,013d9d1cba8a54d5d3718c229b812d7cf91b6c89,1355,"Assessing spread risk of Wuhan novel coronavirus within and beyond China, January-April 2020: a travel network-based modelling study","Inc. The high-risk cities include Wuhan in Hubei province and 17 cities (Beijing, Shanghai, Guangzhou, Zhengzhou, Tianjin, Hangzhou, Jiaxing, Changsha, Xi'an, Nanjing, Shenzhen, Chongqing, Nanchang, Chengdu, Hefei, Fuzhou, and Dongguan) in other provinces receiving high volume of travellers from Wuhan during the two weeks before the city's lockdown on January 23 rd , 2020.","on January 23 rd , 2020",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,183,08660499ee722a74043f8417faee3e1eeb9d0f5f,7638,International travelers and genomics uncover a 'hidden' Zika outbreak,", 2017; Metsky et al., 2017) , (2) differences in environmental conditions in 2016 lowering the susceptibility for Ae.",in 2016,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,195,7106f766224a4fcb29ef781c8f27b34746b84a55,144083,Transmission Dynamics and Control Methodology of COVID-19: a Modeling Study,"(3) Number of the infectives among the nationals who returned to America [38] , Japan [39] , South Korea [40] and Singapore [41] from Jan 29 to Jan 31, 2020 (as tabulated in Table I)","from Jan 29 to Jan 31, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,199,136ee862ad53b606c8f2bea917b9705f5079e88e,21939,Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China,For this study we assume it to be in the range of 20-50 days after 23 January.,after 23 January,right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,216,0b282573f5c63c943021c10ca39a1ed21acfb429,11381,A data-driven assessment of early travel restrictions related to the spreading of the novel COVID-19 within mainland China,"As a consequence, we start the simulations on Jan. 12th, 2019 and Jan. 1st, 2020, so that in both years the period between the first reported cases and the celebration of the Spring Festival is the same.","Jan. 1st, 2020",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,225,10138816c67a562b55bc9c2b882b62c81fc4b062,15727,Epidemic analysis of COVID-19 in China by dynamical modeling,"A novel coronavirus, formerly called 2019-nCoV, or SARS-CoV-2 by ICTV (severe acute respiratory syndrome coronavirus 2, by the International Committee on Taxonomy of Viruses) caused an outbreak of atypical pneumonia, now officially called COVID-19 by WHO (coronavirus disease 2019, by World Health Organization) first in Wuhan, Hubei province in Dec., 2019 and then rapidly spread out in the whole China 1 .","in Dec., 2019",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,232,0537863d6c059cc9cf5ec8dd0beb27dec5d9d801,5615,Inclusive Costs of NPI Measures for COVID-19 Pandemic: Three Approaches,Working in June increases chances to catch the disease for non-immune individuals by approximately 20% with additional daily risk of around 0.007%.,in June,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,241,4aa612e5029df4c2a1db5a3655144affc80731be,95363,Understanding the CoVID-19 pandemic Curve through statistical approach,"The confirmed and recovered cases data are compiled from the daily situation reports downloaded from WHO organization for the period of 22nd January to 24th March, 2020 23 .",for the period of 22nd January to 24th March,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,248,281ed09feadb379021bb0d63faa25b484ca482f1,645736,,"For example, at follow-up 7-8 years after September 11, 2001 with the police officers who experienced the events, James found that 41.0 % had at least 2 life-threatening stressors since the terror attack [5] .","after September 11, 2001",right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,257,2913d91f13fd59c698f68ba63008d8e0550c0607,56475,Spatially Explicit Modeling of 2019-nCoV Epidemic Trend Based on Mobile Phone Data in Mainland China,"Second, many Wuhan residents moved to other cities due to the Spring Festival and this mobility was closed after the quarantine on January 23.",on January 23,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,266,22050361f4804b78eff485fb99a7dfa42a0438ec,41114,What does simple power law kinetics tell about our response to coronavirus pandemic?,"Day 0 of a country is 20 days prior to April 1, 2020, it will be considered in the time windows of 0-14 days and 14-28 days but not considered in 28-42 days, 42-56 days, etc.","prior to April 1, 2020",left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,278,0a54bc995e2c2b9bd0eff65aa7c00815fc16008d,10669,Capacities and predicted demands of Brazil's health system in view of the novel coronavirus disease outbreak,"Like the pandemic influenza in 1918, COVID-19 is associated with respiratory spread, an undetermined percentage of infected people with presymptomatic or asymptomatic cases transmitting infection to others, and a high fatality rate.","in 1918, COVID-19",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,290,212653c35d23a66ab384645e2df82a63db28d1ea,39057,Using ILI surveillance to estimate state-specific case detection rates and forecast SARS-CoV-2 spread in the United States,", t + K) corresponds to a week after February 23, 2020","after February 23, 2020",right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,314,134da4eba94dc9b9f03a9244d62aee56abe0de56,476264,A Novel Lactococcal Vaccine Expressing a Peptide from the M2 Antigen of H5N2 Highly Pathogenic Avian Influenza A Virus Prolongs Survival of Vaccinated Chickens,"According to the world health organization (WHO) update, since 2003 until February 2013, there were 620 confirmed cases of human infection with H5N1, of which 367 died due to disease complications.",since 2003,right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,332,4f030bbfb35b1e3d40ef4b0e1f12ea8d82bc7900,103551,Title: Population-Level Mortality Rates from Novel Coronavirus (COVID-19) in South Korea,"The first case of the novel coronavirus in South Korea occurred in late January 2020, approximately two months after the first case globally occurred in the Hubei province of China.",in late January 2020,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,364,0eda8331214ca028350b07e2953702f3078a105e,14108,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"Indeed, estimation of the epidemiological characteristics of the outbreak after January 23, indicate that government control efforts and population awareness have reduced the rate of spread of the virus (i.e. lower , , 4 ) and increased the reporting rate.","after January 23,",right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,389,115fad0dccbe00455572ee7f336b6c5b139ef4d3,19418,Accurate Identification of SARS-CoV-2 from Viral Genome Sequences using Deep Learning,We downloaded the dataset from the NGDC repository [6] on March 15 15 2020.,on March 15 15 2020.,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,397,7d3dcbbc2b0741fc544693d7b3fc185f0bd50eac,158661,Open-source analytics tools for studying the COVID-19 coronavirus outbreak,"The rapid, exponential growth phase in China spans roughly from January 15 to February 15, 2020, when the number of confirmed cases skyrocketed 1670-fold from 41 to 68,500.","from January 15 to February 15, 2020,",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,400,92acb561ba0ebfbeb8efb529279ae659dcd9a548,181433,Modelling the COVID-19 epidemics in Brasil: Parametric identification and public health measures influence,"Figure 6 illustrates the good agreement of Brasil's full dataset (period from February 25th till March 29th) with the mathematical model predictions, after adopting the estimated values for the parameters in Table 4 .",period from February 25th till March 29th,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,403,4cac59a3723dd505a622cc58ec53b3574c88d795,98873,"The first report of the prevalence of COVID-19 in Chronic myelogenous leukemia patients in the core epidemic area of China: multicentre, cross-sectional survey","In early February 2020, after initially having a cough, she quickly developed dyspnea that was not relieved with oxygen therapy at home.",In early February 2020,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,411,5f6a410a4ba086b296100a8a5a10df59eb337c90,125209,Epidemic doubling time of the COVID-19 epidemic by Chinese province 1,"If half of the serial interval of 7.5 days is infectious, fr = 0.5, the effective reproductive number, R, in Hubei was 4.2, corresponding to a harmonic mean doubling time of 2.5 days from January 20 through February 9, 2020.","January 20 through February 9, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,413,2afff5fe89a3e3ec270a41c2b929dfeec68d7d50,57901,Real-Time Estimation of the Risk of Death from Novel Coronavirus (COVID-19) Infection: Inference Using Exported Cases,"A total of 41 confirmed deaths were reported as of 24 January, 2020, the cCFR value was estimated at 5.3% (95% CI: 3.5%-7.5%) for Scenario 1 and 8.4% (95% CI: 5.3%-12.3%) for Scenario 2, respectively.",as of 24 January,left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,418,181b7b57851e6f58a601b68e613d10c10616f774,28182,Preliminary identification of potential vaccine targets for the COVID-19 coronavirus (SARS-CoV-2) based on SARS- CoV immunological studies,"Second, computational tools were used to predict MHC Class II epitopes in (Ramaiah & Arumugaswami, 2020) , while here we analysed the SARS-CoV-derived epitopes that have been determined experimentally, using either positive T cell or MHC binding assays, and which match identically with the available SARS-CoV-2 sequences (as of 9 February 2020).",as of 9 February 2020,left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,422,490a0e0b43ae5d73e13a6b714626f15a3fef9fbf,93326,Correlation between universal BCG vaccination policy and reduced morbidity and mortality for COVID-19: an epidemiological study,"In contrast, Denmark started their policy in 1946 and ended in 1986 (40 years) and has almost 10 times less deaths per million inhabitants with 2.3 deaths.",in 1986,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,425,08660499ee722a74043f8417faee3e1eeb9d0f5f,7703,International travelers and genomics uncover a 'hidden' Zika outbreak,"Out of a total of ~4 million air travelers departing Cuba between June and December of 2017, we found 18 countries and US states that received >20,000 travelers, with >100,000 arriving in Florida, Canada, Mexico, and Spain (Fig. 5B) .",between June and December,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,437,891750a4ccc2abe138f88668ea6dcb75260f7cbf,171116,Title: Chaos theory applied to the outbreak of Covid-19: an ancillary approach to decision-making in pandemic context,1 (t) -several models were obtained [23] for the period starting from 21 January to 5 February All rights reserved.,from 21 January to 5 February,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,438,3cda134b5b12d6c4f7e16658dded4e6e3db35c2a,81034,Risk factors for severe corona virus disease 2019 (COVID-19) patients : a systematic review and meta analysis,"According to the WHO report [5] , as of 10:00 on March 23, 2020, a total of 334,695 confirmed cases and 14,526 deaths were reported in 140 countries and regions worldwide.","on March 23, 2020",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,461,d4fe683366f2ae526f63f4cb999e06e2c56ccf3b,266369,Prevalence and Factors Associated with Depression and Anxiety of Hospitalized Patients with COVID-19,"This descriptive quantitative cross-sectional study included 144 patients with confirmed COVID-19 who were admitted from 23 February 2020 to 13 March 2020 in Huoshenshan Hospital (Wuhan, China) during the COVID-19 epidemic.",23 February 2020 to 13 March 2020,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,463,0022796bb2112abd2e6423ba2d57751db06049fb,323989,Public Health Responses to and Challenges for the Control of Dengue Transmission in High-Income Countries: Four Case Studies,These efforts have been associated with reduced case numbers from 2010 to 2012 [70] .,2010 to 2012,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,465,1eb535ddf2778323e8af948d6e79865118276183,35496,Clinical characteristics of the recovered COVID-19 patients with re-detectable positive RNA test,"Since early December of 2019 and up to March 23, 2020 , over 300, 000 cases of coronavirus disease 2019 (COVID-19) caused by novel coronavirus (SARS-CoV-2) infection, with over 13, 000 deaths have been reported through the world [1].","up to March 23, 2020",left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,466,7325363d061f0f4699e29bfa544438e14e7c207d,145664,Longitudinal characteristics of lymphocyte responses and cytokine profiles in the peripheral blood of SARS-CoV-2 infected patients,"The 40 confirmed COVID-19 patients at Wuhan Union Hospital during January 5 to January 24, 2020 were enrolled into this retrospective single-center study.","January 5 to January 24, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,469,dff6892b96d1472ca2e82de43d43c8a4459d9d29,277921,Building a COVID-19 Vulnerability Index,"We also excluded members who lost coverage within 3 months after 9/30/2016, except for those members who lost coverage due to death.",after 9/30/2016,right_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,478,03813d8657ba43ea382788caec2d14257b26d8fd,3285,Predict the next moves of COVID-19: reveal the temperate and tropical countries scenario,"After the incidence of some mysterious SARS-like cluster pneumonia, cases with unknown aetiology on December Wuhan, the center of coronavirus easing of its' 'City Closure' situation after a lap of two months since 23 January, 2020 for successful attempts of the Chinese Government (7,8), when the other countries have newly been imposed the lockdown for uncertain period of time.",on December,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,484,272aa208a9e8ae2f2e0b4b2a74ec6ef0c53014bb,48502,CoViD-19: Meta-heuristic optimization based forecast method on time dependent bootstrapped data,"Optimization procedure applied to 500 Bootstraps, derived from active case in Italy from February 19 th to March 27 th , shows Page 6 of 10 .",from February 19 th to March 27 th,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,490,63781701d3aac3b1640caae24b2c8c2a06c8e6ab,128653,Comparison of alternative models of human movement and the spread of disease,"We confront these models weekly data on measles incidence from all 954 cities and 73 towns in England and Wales from 1944 to 1965 [4, 19] .",1944 to 1965,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,491,92acb561ba0ebfbeb8efb529279ae659dcd9a548,181395,Modelling the COVID-19 epidemics in Brasil: Parametric identification and public health measures influence,"The data for China was extracted from [6] , complemented by the most recent data from [13] up to March 25 th , 2020.","up to March 25 th , 2020",left_open,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,492,189ebc4f63c934960c6627e9b4138955ffe12f1d,28842,A Genomic Survey of SARS-CoV-2 Reveals Multiple Introductions into Northern California without a Predominant Lineage,"A large outbreak was associated with travel on the US cruise ship Grand Princess, which undertook two consecutive voyages from San Francisco (to Mexico on February 11 -22, and to Hawaii on February 22-March 4) with much of the same crew and a shared subset of passengers.",on February 22-March,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,527,a11f079f3652b13e131525ee5b691525fac47382,207696,Maximum entropy method for estimating the reproduction number: An investigation for COVID-19 in China,"medRxiv preprint quarantine measures, the reproduction number for the second period (from January 23, 2020 to February 5, 2020) has been reduced to 3.122 with the reduction amplitude being 15 .78%.","January 23, 2020 to February 5, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,530,0b282573f5c63c943021c10ca39a1ed21acfb429,11418,A data-driven assessment of early travel restrictions related to the spreading of the novel COVID-19 within mainland China,"In other words, if no further measures are taken and no modifications are made to the model, one would find that the number of simulated cases at day τ in 2019 would be the same ∆ days after τ in 2020.",in 2019 would be,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,532,46634d03aa169aab9c372746ebaf3aaa65d7c7d9,90231,Case fatality rate of novel coronavirus disease 2019 in China 1,"The death number when 161 was firstly more than the case number at day 2 was Feb 5 (day 15), so the T should be less 162 than or equal to 12 (14-2).",was Feb 5,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,535,0212e200dc708984bda32b474aa6a1437c6a3c3d,339738,Risks of Novel Coronavirus Disease (COVID-19) in Preg- nancy; a Narrative Review,"In this review, we searched for all articles published in various databases including PubMed, Scopus, Embase, Science Direct and Web of Science using MeSH-compliant keywords including COVID-19, Pregnancy, vertical transmission, Coronavirus 2019, SARS-CoV-2 and 2019-nCoV from December 2019 to March 11 2020 and then reviewed them.",December 2019 to March 11 2020,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,548,3fac0b7a9917984764a77f7fcb327e820e770d1b,82969,Diversity of Archaea Domain in Cuatro Cienegas Basin: Archaean Domes 1 2,"The AD mats sampled on April 10 th , 2016, looked different from the original observation 175 (less than 3 weeks earlier).","on April 10 th , 2016",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,555,537009c0181c3269f40753f75ddca4d17ae8abae,108840,Estimating the cure rate and case fatality rate of the ongoing epidemic COVID-19,"For example, up to 24:00 on February 16, 2020, All rights reserved.","on February 16, 2020",closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,565,272aa208a9e8ae2f2e0b4b2a74ec6ef0c53014bb,48373,CoViD-19: Meta-heuristic optimization based forecast method on time dependent bootstrapped data,The data set includes 38 daily data points collected at national level during the period starting from January 19 th to March 27 th .,from January 19 th to March 27 th,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,578,686135083f06748330ae6bcd283556b00ca6925c,134085,Pre-outbreak determinants of perceived risks of corona infection and preventive measures taken. A prospective population-based study Perceived risks and preventive measures corona outbreak,"Main results of this prospective population based-study are that during the 2-week study period (March 2 to March 17 2020) the number of respondents who perceived the risk of being infected by the coronavirus as high, increased sharply (10% to 44%).",March 2 to March 17 2020,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,585,ccbd77429a76452199ca99e5c436bc398578f78d,256116,Tracking and forecasting milepost moments of the epidemic in the early-outbreak: framework and applications to the COVID-19,"From it we can see that the prediction of second turning point mainly concentrated in the range from Feb 9th to Feb 11th, which is consistent with the observed second turning point in reality.",Feb 9th to Feb 11th,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,587,3da1a03cb675f463b0d8e30744aa33512241dd29,81782,SEIR Transmission dynamics model of 2019 nCoV coronavirus with considering the weak infectious ability and changes in latency duration,"The current theoretical estimation of the number of infected people in China is in good agreement with the raw number of infected people in the period from January 23, 2020 to February 10, 2020.","from January 23, 2020 to February 10, 2020.",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,593,7ecc2bca3cfb5ebea94cd2601d6d3db60603452f,161186,Clinical Characteristics of 34 Children with Coronavirus Disease-2019 in the West of China: a Multiple-center Case Series,"medRxiv preprint 6 positive results were included in the study from 4 hospitals of China during January 1 to February 23, 2020.","during January 1 to February 23, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,604,317943dec06b88c1c62ef0ecd832f0d644b1d417,67262,"Evaluating new evidence in the early dynamics of the novel coronavirus COVID-19 outbreak in Wuhan, China with real time domestic traffic and potential asymptomatic transmissions","The novel coronavirus was first detected in Wuhan, China in December 2019, and three months later, 28 countries/regions have reported confirmed cases of COVID-19 infections, with a total of 43,101 confirmed cases globally",in December 2019,closed,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,605,993a9b572dd0a0052a07fd7850ade2e1c7debb0c,188152,Causal empirical estimates suggest COVID-19 transmission rates are highly seasonal,"263 Specifically, for January 22, 2020 to March 15, 2020, we collect daily mean 2-meter temperature (in degrees centigrade), total 2-meter precipitation (in mm), and mean 1000 hPA specific humidity (in kg/kg).","for January 22, 2020 to March 15, 2020",closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,607,0180abece22ace6548f4601591c98059808d0509,334983,Enterovirus D68 Infections Associated with Severe Respiratory Illness in Elderly Patients and Emergence of a Novel Clade in Hong Kong,"In US, only 26 cases of EV-D68 infections were detected by passive EV surveillance from 1970 to 2005 34 .",1970 to 2005,closed_duration,__MISSING__,,missing_span,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,620,53d4687229c3d2940589c42fa3038ddc8712808b,109415,Age-dependent effects in the transmission and control of COVID-19 epidemics,(d) Fitted contact multipliers for holiday and restricted periods for each hypothesis showed an increase in non-school contacts beginning on January 12th (start of Lunar New Year) and a decrease in contacts following restrictions on January 23rd.,on January 23rd,closed,right_open,right_open,wrong_label,0
single_pass,Single-pass,qwen/qwen3.5-9b,qwen__qwen3.5-9b,621,793a82a423402d4c2badcc9b37f1b352ecc7e519,154039,,Another concern is that the IHME predictions assume that social distancing (SD) measures will be maintained through the end of May 2020.,through the end of May 2020,right_open,left_open,left_open,wrong_label,0
